genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_min,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Reggae,Bob Marley & The Wailers,"I Shot The Sheriff - Live At Music Hall, Boston / 1978",37fBNg3RRwFZ13QjG3ZUCz,44,0.0271,0.589,4.85245,0.806,0.0,0.829,-7.444,0.0653,77.063,0.811
Opera,Gaetano Donizetti,"Don Pasquale, Act II Prima Scena: Povero Ernesto! (Ernesto)",2Ze9HmfxSzlRxKMLks3ttV,7,0.985,0.142,4.088883333333333,0.0258,0.0136,0.125,-23.679,0.0474,68.029,0.0382
Children's Music,The Wonder Kids,In Heaven's Eyes,2W2oyFYFYW0jA5LoJe4u0e,0,0.549,0.51,4.3511,0.324,0.00018,0.0994,-8.735,0.0266,139.184,0.0748
Hip-Hop,Kid Cudi,Rose Golden,40jxatV29fk82SAziDsPqN,61,0.409,0.594,4.630216666666667,0.769,0.0,0.0814,-7.959,0.1,139.938,0.564
Anime,Kanon Wakeshima,Sakurameikyu,0Ty9rAnS560FaW3UoEjLoX,29,0.0433,0.268,4.602666666666667,0.839,0.0,0.129,-3.181,0.0497,170.014,0.477
Electronic,Justice,Love S.O.S,5Vxbv4JFmMckZqcGZFnhBr,38,0.0362,0.185,5.063733333333333,0.718,2.23e-06,0.166,-5.791,0.0468,113.136,0.0488
Hip-Hop,Nas,Ether,06UPCXzhIsXnceSXmKLMEY,55,0.0401,0.573,4.62845,0.831,0.0,0.0909,-5.586,0.433,76.352,0.766
Alternative,Candlebox,Don't You,6bnPf4lQdZg34seU1EQo5q,39,0.00977,0.482,3.21245,0.938,0.0,0.313,-5.248,0.0427,101.828,0.593
Ska,Descendents,Business A.U.,2L4UsewFUn3vVR2O6igq1E,25,0.000338,0.365,2.2751166666666665,0.979,0.0039,0.0555,-3.7,0.102,166.503,0.7
Ska,The Supervillains,Uno Momento,5r5f4m56f7OSzP5opxzzbI,17,0.0141,0.714,2.9368833333333333,0.494,0.000869,0.0468,-12.642,0.0373,93.019,0.905
World,Will Reagan,I Can Tell,7kwXVCLWMUGN39l7HbsS2K,43,0.185,0.669,5.215183333333333,0.369,0.000352,0.108,-9.607,0.0403,76.061,0.237
Folk,Eagles,In the City - Eagles 2013 Remaster,3fgch6faHYPKqE6C3hIYfo,55,0.0226,0.448,3.7425,0.55,0.205,0.0425,-7.427,0.026,81.814,0.709
Anime,Goose house,VOICE,0kB5CqZqHsKS8NVq1wFLCv,19,0.929,0.667,4.960216666666667,0.389,5.56e-06,0.201,-8.364,0.0298,109.988,0.249
R&B,KeKe Wyatt,Fall in Love,3xuBS4t9AiUazlKJGqHdFF,38,0.661,0.446,3.884216666666666,0.586,0.0,0.0962,-5.391,0.0479,124.84,0.424
Alternative,Cool Company,Beneath the Lights,0y81q0eFDanY2CYFfZwKSM,41,0.351,0.688,2.5416666666666665,0.387,0.0,0.103,-9.057,0.35,118.206,0.562
Comedy,Andrew Dice Clay,"For Who, For Her, For What",43iE7t66nIXJeCzcnhzuTW,13,0.794,0.661,0.59555,0.836,0.0,0.762,-4.159,0.932,143.373,0.509
Children's Music,Sugar Kane Music,Marching Mania,594p0NsopLtrg9wdRC8ArD,0,0.76,0.897,3.98755,0.503,0.0,0.146,-10.598,0.327,117.935,0.664
Reggaeton,Ilegales,Pasarla Bien,2IhW7SLxLbwKoZU8fgGHnZ,23,0.207,0.679,3.1630166666666666,0.947,9.46e-05,0.373,-2.494,0.0421,130.051,0.925
Comedy,Dane Cook,Jake-Uh,7jEJSkgKrKWSxv4Lrzf8yG,27,0.73,0.406,1.9605333333333332,0.998,0.00058,0.955,-3.261,0.596,101.836,0.0391
Alternative,Newsboys,That's How You Change The World,5Kv7CC32Oz66lbVOKbPdCB,41,0.000638,0.618,3.87845,0.981,0.00101,0.463,-3.397,0.246,127.948,0.558
Opera,Giacomo Puccini,Gianni Schicchi: O mio babbino caro (Room with a View),7srHswpE45g6OYpVwVLaa4,17,0.976,0.183,2.487116666666666,0.109,0.00121,0.0848,-21.951,0.0702,174.479,0.0398
Reggaeton,Wisin & Yandel,Todas Quieren Ser las Mas Bellas,4YIQ5znwHwbeN6BGpN10YI,28,0.0042,0.85,3.38045,0.884,0.000868,0.107,-7.676,0.0563,109.983,0.552
Folk,Glen Hansard,When Your Mind's Made Up,1aAfiBF8ftfkONfzc0GTWz,48,0.523,0.551,3.69555,0.489,0.0854,0.101,-9.363,0.0312,158.16,0.237
Ska,The Jam,Ghosts,58NE0639huS0DWQAEKXsB8,38,0.00314,0.747,2.167116666666667,0.251,0.0263,0.11,-15.348,0.0606,117.992,0.67
Jazz,Peter White,The Look of Love,057bpn70Wpxd8NH0n1BG2g,32,0.391,0.728,4.302883333333333,0.447,0.866,0.0981,-9.74,0.0302,92.0,0.362
Hip-Hop,Gunna,Mistress,58t0XmJe6vAUVnjCoeiqJP,60,0.0274,0.92,2.8562,0.667,0.0,0.106,-5.736,0.269,148.039,0.5
Comedy,Pete Holmes,Enrique,4AC6pQYaVxxTttoOtDkaW0,29,0.82,0.25,6.06735,0.987,0.0,0.925,-8.588,0.76,82.32,0.169
Classical,Agustín Barrios Mangoré,Estilo y pericón,7zhdiptZZn4mYds5Q4bLNb,0,0.982,0.225,2.89445,0.0393,0.894,0.0794,-30.214,0.046,68.539,0.201
Opera,Giuseppe Verdi,"Luisa Miller : ""Quando le sere al placido""",5H155M04Gut1EVJmTcoatz,11,0.944,0.192,3.7720166666666666,0.233,0.00367,0.801,-20.267,0.0521,71.967,0.0936
Folk,Galaxie 500,Tugboat,2wSmwBjoS5skbNYAMBi5qG,51,0.153,0.285,3.9488833333333337,0.89,0.492,0.113,-8.143,0.0405,115.988,0.323
Reggaeton,Optimus,No Le Importa,12AVwl2dPt1eQiWdHWxq3e,29,0.425,0.575,2.86,0.628,0.0,0.175,-6.152,0.23,98.026,0.732
Blues,Jeff Floyd,Let's Get It On,45qbfUvlCkVIAMnHuZpbmU,19,0.0286,0.816,5.66355,0.643,7.03e-05,0.0488,-6.072,0.0369,98.018,0.74
Comedy,Gabriel Iglesias,Last Comic Standing,7xW0zJfgxYGmd4lQueOdht,35,0.897,0.458,0.69845,0.574,0.0,0.715,-16.6,0.921,172.031,0.611
Reggae,John Brown's Body,Garden Tree,5vyFvrPgraAAUTF9aiJ7Dt,26,0.0232,0.707,5.719333333333333,0.763,0.00231,0.218,-6.554,0.0323,104.044,0.702
Reggae,La Secta AllStar,Rosas Y Espinas,4xocpBNAf4IXITiT4ASIJ3,22,0.0385,0.632,5.3151166666666665,0.529,0.0,0.11,-4.492,0.0315,115.013,0.399
Alternative,Kid Rock,American Rock 'n Roll,0fCOWJCTt1JOCiu2X48ADl,42,0.0765,0.545,4.5965,0.713,3.97e-06,0.094,-3.658,0.0334,148.011,0.757
Reggae,Vybz Kartel,X (All Your Exes),6b7ugyYbZi43pMlfZFg08Y,44,0.25,0.852,3.0980333333333334,0.812,0.0,0.206,-5.059,0.0964,101.973,0.834
Children's Music,Kimbo Children's Music,I Like Me,6LYrgcqhT7KJbZrr1ciHqf,0,0.429,0.877,2.828883333333333,0.696,0.0,0.142,-12.444,0.0335,105.851,0.918
Comedy,Donnell Rawlings,Gay,387uP7zP9Ny3xMhyBuukaS,13,0.804,0.537,2.4968833333333333,0.64,0.0,0.656,-14.618,0.936,144.241,0.105
World,Elevation Worship,Unstoppable God (Radio Mix),6WGR2Eko5hlaqLHOYK5QPl,34,0.0403,0.544,3.73565,0.851,0.0,0.0739,-6.517,0.0381,131.907,0.589
Pop,Cavetown,Advice,2aYmP5Ar225yAtOvL6u7cS,58,0.0919,0.625,4.4084,0.824,1.09e-06,0.117,-9.241,0.0396,107.984,0.384
Country,Scotty McCreery,Buzzin’,53Rz32VWQm158Bhza1izNi,36,0.0265,0.623,3.7811166666666662,0.871,1.98e-06,0.127,-5.5,0.0298,110.027,0.696
Reggaeton,Ñejo,Que Ya Me Fui,1GUqUHklrYnQb8fFpDMuVe,54,0.015,0.804,3.35325,0.806,0.000234,0.176,-5.577,0.0851,98.002,0.476
R&B,Sevyn Streeter,Translation,4bvRBsTPIzvILjjeSt8klB,48,0.0777,0.715,3.8907833333333337,0.534,0.000237,0.116,-6.575,0.148,109.955,0.465
Dance,Steve Aoki,All Night - Alan Walker Remix,3j13XU2P8faAYDcJ9w0aci,62,0.0231,0.281,3.237733333333334,0.784,0.0,0.105,-3.888,0.0548,179.114,0.356
World,Shakuhachi Sakano,Inspiration from East,76sY0aSKQLn55Jitme9Vsa,28,0.957,0.209,4.555516666666667,0.0955,0.956,0.111,-21.049,0.0463,129.42,0.0527
Comedy,Maria Bamford,Over 40 and Dating,7ERMoOq9btOum3LwAbnB88,41,0.842,0.495,2.3351166666666665,0.825,0.0,0.772,-8.767,0.91,115.075,0.347
Dance,Galantis,True Feeling,6R1ArLLvqPvS3AHg9YgmrQ,60,0.0702,0.579,3.992,0.725,0.000337,0.12,-4.1,0.0423,127.986,0.219
Ska,Buck-O-Nine,Albuquerque,3GOOaRp0Kb3jzEBrWRf157,16,0.00316,0.411,3.5577833333333335,0.969,6.31e-06,0.316,-3.363,0.106,201.347,0.798
Jazz,Louis Armstrong,Life Is So Peculiar,3XGsbpvsL4SsS41IioVcTH,40,0.656,0.629,3.356216666666666,0.698,0.0,0.888,-6.533,0.146,115.6,0.644
Reggae,Mystic Roots Band,Sticky Situation,0XaY7eKrRVdHQRGUZVvi7e,32,0.00434,0.63,3.055,0.709,2.35e-05,0.233,-6.876,0.167,173.909,0.457
Reggaeton,Benny Benni,Descontrola,1HBkIcAnsbixAxXZ0tU3s7,27,0.201,0.765,3.444816666666666,0.624,6.18e-06,0.0787,-4.129,0.0467,180.027,0.885
Reggaeton,Jadiel,Vanneza,4lEpdLlkx2eEie4acXImOI,24,0.0568,0.76,3.52645,0.869,1.82e-06,0.121,-4.857,0.0521,92.03,0.815
Country,Merle Haggard,Going Where the Lonely Go,1YhTxDj8Q2I5TsFWx7OQoJ,36,0.657,0.454,4.8311166666666665,0.284,0.0934,0.108,-15.105,0.0314,79.961,0.24
Blues,Cage The Elephant,In One Ear,2VRJIIzbhhOGaxAhwCMfZX,55,0.000258,0.326,4.022,0.948,0.0,0.367,-4.315,0.0606,166.388,0.358
Alternative,Emerson Leif,Twenty2,2pfAAlYvbv48JMgtOC8yNE,48,0.14,0.72,2.920933333333333,0.442,0.00131,0.15,-9.393,0.203,78.002,0.452
Alternative,Flying Lotus,Black Balloons Reprise,2csZLnXBMuw6ETZuRxdUZF,54,0.0945,0.647,2.699533333333333,0.72,0.0,0.121,-6.104,0.14,88.061,0.134
Folk,Lord Huron,The Ghost on the Shore,1aW2tNqlixguxGc8M4hV1D,48,0.467,0.299,4.620666666666667,0.311,0.00865,0.115,-10.654,0.0309,88.968,0.0432
Reggae,The Pioneers,Simmer Down Quashie,08bRUmisdtmcWvt4Gr6hnD,34,0.268,0.872,1.78,0.516,0.00425,0.218,-10.467,0.0587,110.979,0.961
Soul,MANILA GREY,Friends of Friends,76RspmRbAam2chcmADTnQe,50,0.0627,0.631,2.5328,0.531,0.0,0.229,-8.847,0.0518,130.009,0.391
Comedy,Paul Mooney,"Burn,Baby,Burn",0oL8szMtMKq8rRxPMdzGXk,14,0.742,0.595,4.53155,0.579,0.0,0.35,-14.393,0.862,114.274,0.56
Folk,Cyberbully Mom Club,Drunk Text Romance,2XkkSM1CCpY1ljqohN5ldg,55,0.925,0.504,2.006866666666667,0.162,0.103,0.128,-18.266,0.0822,111.861,0.185
Jazz,Mujo,Dancing Dragonz,21ZyQgGF502Icr2c5chT8u,36,0.938,0.575,1.4701666666666666,0.219,0.00227,0.133,-14.252,0.527,188.786,0.427
Jazz,BADBADNOTGOOD,Chompy's Paradise,5kGIkvPNWAGvyteGWNIrs8,40,0.501,0.481,3.8613666666666666,0.478,0.93,0.127,-9.39,0.0311,114.39,0.105
Opera,Giuseppe Verdi,La traviata: Preludio,1j5YmQszIp47ipUj3z70hX,24,0.899,0.214,3.83645,0.014,0.257,0.285,-34.122,0.0434,123.285,0.038
Comedy,Rodney Carrington,Baby I'm Gone,5F5UI72xJN9zSPSsNQHUWZ,25,0.778,0.565,1.81445,0.41,3.1e-06,0.719,-9.777,0.0674,104.018,0.678
Opera,Giuseppe Verdi,La Traviata: Libiamo ne'lieti calici,3hXBu9ImYMBV0jixkcnXXK,21,0.954,0.329,3.0415,0.23,0.000105,0.16,-16.865,0.0791,82.548,0.365
Reggaeton,Wisin & Yandel,Esta Noche Hay Pelea,3baSc3SbQ0WjsojDfZsVpH,35,0.272,0.712,2.80845,0.75,0.0,0.186,-2.75,0.199,92.473,0.559
Reggaeton,Amarion,Gangster,2c7oaOLM8BhLb9k0YwMtR0,32,0.203,0.846,8.479783333333334,0.749,0.0,0.144,-5.701,0.303,120.141,0.572
Movie,Randy Newman,"Way Off Course - From ""James and the Giant Peach"" / Score",39zkiaf96T7OuNES0VFbje,6,0.98,0.25,1.7968833333333334,0.0256,0.0766,0.102,-24.396,0.0453,103.046,0.0393
Movie,Henri Salvador,Elle Me Donne,6KBoCxEXCl3sDrut12NQYF,0,0.613,0.808,2.6060333333333334,0.646,0.000576,0.139,-11.666,0.384,97.59,0.901
Opera,Tomaso Albinoni,"Oboe Concerto in B-Flat Major, Op. 9, No. 11: II. Adagio",3OVRK6RqHozP7g0lKf2zYk,21,0.945,0.153,3.4351166666666666,0.131,0.892,0.316,-21.035,0.0396,142.93,0.095
R&B,Sinead Harnett,Heal You,5lTwOxpUGNS5ckpkxNk9Wo,52,0.0251,0.593,4.613766666666667,0.65,0.00107,0.342,-7.619,0.0871,91.062,0.25
Opera,José Carreras,Te Quiero Dijiste,2MOEKWMpCvfst2QLvLlnCE,29,0.985,0.229,4.0333,0.123,0.000349,0.271,-18.713,0.0436,101.978,0.133
Ska,Less Than Jake,Is This Thing On?,6JgJA1FfsF3W0Nq5nCs10y,30,0.0443,0.444,3.112,0.896,0.0,0.17,-5.689,0.0738,143.703,0.515
Opera,Philharmonia Orchestra,"La Gioconda, Act III: ""Cà d'Oro""",1OZ6UxHZY7jEkdqvJkusbc,11,0.905,0.239,9.888216666666668,0.0526,0.0751,0.208,-19.702,0.0395,87.654,0.106
Rock,Waylon Jennings,"Theme from ""The Dukes of Hazzard"" (Good Ol' Boys)",7xRind9RPsvGHWR0qbGmfE,53,0.108,0.588,2.109783333333333,0.848,0.128,0.125,-10.999,0.0382,147.565,0.913
Children's Music,Kimbo Children's Music,My Kite,6Bx8rNoJWnh2f6qo1YQGwA,0,0.698,0.901,1.2222166666666667,0.212,0.0,0.102,-13.795,0.412,102.4,0.909
Hip-Hop,Machine Gun Kelly,Young Man,3kWEw6EPn0YB1yJl6UsBiW,53,0.0573,0.84,3.653033333333333,0.344,0.313,0.0845,-8.75,0.0818,109.988,0.0393
Country,Jon Langston,Middle of Nowhere,2uF0S9TGMm6HECfs3UmwkP,40,0.00715,0.464,3.475,0.798,1.32e-05,0.116,-4.938,0.0492,159.881,0.62
Ska,MxPx,Young and Depressed,5jHSbqeo6VT66UuYmwSYRM,24,0.00555,0.396,3.0862166666666666,0.799,0.0,0.114,-3.823,0.0446,140.054,0.468
Folk,Sheryl Crow,The First Cut Is The Deepest,7gN24J8E0pR3G2nsbhkcjw,51,0.0483,0.498,3.79,0.68,0.0,0.169,-5.34,0.0332,160.043,0.695
Indie,Oliver Riot,Hallucinate,0qnSjipvB268SHMbNSxZ7y,61,0.683,0.529,3.4451833333333335,0.298,0.503,0.0804,-13.896,0.0397,82.041,0.0966
Alternative,Blood Orange,You're Not Good Enough,7vcNp4cj4uF4AyX5aKY4Ps,59,0.189,0.74,4.356,0.798,0.00128,0.305,-6.55,0.146,119.964,0.571
Comedy,Eddie Izzard,Handshakes,3OTSUtv1QdasqCgHiIS5BB,11,0.817,0.536,2.6842166666666665,0.527,0.0,0.972,-20.009,0.946,134.145,0.234
Opera,Giacomo Puccini,"Puccini: La rondine, Act 1: ""No… Adesso non burlatemi"" (Magda, Périchaud, Crébillon, Gobin, Rambaldo, Prunier, Yvette)",27otgaTwdIzgUZ8vRDvVRt,8,0.98,0.227,2.216666666666667,0.0245,0.000284,0.102,-31.141,0.0517,82.332,0.292
Folk,Jim Croce,Hard Time Losin' Man (Demo),0urNaP6pwOFR9nK22V6p3U,40,0.796,0.571,2.2268333333333334,0.429,0.0,0.113,-11.579,0.181,186.253,0.851
R&B,Solange,Interlude: No Limits,3u8BTavdqT8zZVt5qFDZQo,49,0.944,0.483,0.6617833333333333,0.376,0.0579,0.121,-13.222,0.322,95.643,0.887
Comedy,The Toilet Bowl Cleaners,Everybody Poops,54LGl18PqdyFgPPmILGg0r,19,0.93,0.492,1.724,0.18,0.0,0.118,-13.146,0.0343,116.174,0.283
Blues,Keith Richards,Make No Mistake,5AEDWD5WvmaRfCDBUJ5p0Y,30,0.215,0.729,4.9184833333333335,0.441,0.000556,0.177,-13.148,0.0317,92.124,0.553
Indie,infinite bisous,The Past Tense,3n8AnbWYvnpRSoRHGmpBv3,57,0.621,0.657,3.5659666666666667,0.49,0.81,0.106,-12.27,0.0393,79.814,0.53
Blues,Lightnin' Hopkins,Back To New Orleans,5CdoLhKBjtDUTnA0EdJCfk,37,0.886,0.634,3.362216666666667,0.28,0.00615,0.106,-17.553,0.0582,82.068,0.641
Movie,Randy Newman,Jessie And The Round Up Gang,52T5QZ2AcyoEiAFPik4UfI,25,0.823,0.418,1.4048833333333333,0.148,0.0602,0.352,-12.93,0.0327,139.085,0.375
Children's Music,The Wayfarers,I Hope Your Chooks Turn Into Emus,3K6p3D9Kbe3q2enfXAjXcu,0,0.565,0.753,1.83045,0.373,0.0,0.109,-11.84,0.0645,124.73,0.962
Ska,Against Me!,Borne On The FM Waves Of The Heart,2orAN5KHgeQ33bSdVKRwQE,44,0.000109,0.458,4.16,0.82,4.95e-05,0.08,-3.514,0.0273,125.441,0.429
Folk,Nick Wilson,All for You,2vxOPHfKKPOC8MEBLSZJje,46,0.808,0.56,5.8197833333333335,0.217,0.000132,0.0972,-15.831,0.0351,128.117,0.0794
Jazz,Roberto Roena Y Su Apollo Sound,Como Te Hago Entender,588fZDQv1c7F3iP68Pp3My,53,0.436,0.837,5.743783333333333,0.649,0.0,0.0856,-7.36,0.0529,84.252,0.875
Jazz,Swans,Screen Shot,23cFxNXbwYcb6gfSOzL55H,39,0.138,0.441,8.075533333333333,0.638,0.777,0.697,-10.33,0.0618,142.419,0.439
Soul,TiRon & Ayomari,Free Play,5Ow7TOqKyvkZNqFywUvNo4,33,0.0478,0.613,3.421683333333333,0.605,0.00282,0.113,-11.89,0.122,82.955,0.63
R&B,Big Sean,Blessings - Extended Version,4UaWrzY75h1tAvlxa4NKP9,56,0.285,0.751,5.032666666666667,0.6,0.0,0.128,-8.11,0.395,118.397,0.137
Reggaeton,Tego Calderon,Canción De Hamaca,6gkz6YlwfEt5IgzN4l9SIY,42,0.185,0.754,3.546,0.686,0.0,0.0854,-5.007,0.264,83.746,0.871
Dance,Pia Mia,F**k With U,59wcUkUV5EeMgvRl2cibwW,66,0.0828,0.746,3.23005,0.633,0.0,0.0952,-6.028,0.106,98.028,0.77
Indie,Lala Lala,Destroyer,4V7NFI2JLLJcZnGgJpIYXQ,47,0.755,0.6,3.2091666666666665,0.617,0.624,0.151,-6.383,0.0255,110.024,0.354
Country,Dan + Shay,Tequila - Sylvain Armand Remix,4SkQXSoWLwJO32yl15tctV,36,0.0798,0.692,3.198166666666667,0.83,0.0,0.405,-5.97,0.0692,104.96,0.598
Classical,George Frideric Handel,"Rinaldo, HWV 7a, Act I (Ed. G. Sechi): Mio cor che mi sai dir? [Live]",21uaoATkLRz8CWFUspPGl9,8,0.953,0.567,3.1191166666666668,0.313,1.68e-05,0.743,-15.784,0.407,119.187,0.832
Opera,Richard Wagner,"Das Rheingold / Zweite Szene: ""Hör', Wotan, der Harrenden Wort!""",3uZBqptJfTzUaF6ZVP27Ge,7,0.814,0.458,2.790666666666666,0.181,4.58e-05,0.113,-20.387,0.158,132.586,0.211
Folk,Kate Nash,Merry Happy,4xEDawqLVwsC331aF6Z33x,46,0.52,0.729,5.456666666666667,0.482,0.0,0.091,-7.107,0.0376,89.023,0.604
Anime,Bruce Faulconer,Industrial,1scF8wmL9mxKPRFnNyQVB5,12,5.27e-06,0.383,0.8626666666666667,0.752,0.818,0.245,-6.66,0.0438,90.02,0.381
Reggaeton,Ñejo,Zombie,17ykgmdg41e7gSeQ39NbaJ,33,0.14,0.653,3.66075,0.915,1.05e-05,0.314,-5.357,0.144,132.992,0.604
Electronic,Goldfrapp,Lovely Head,2YxXBLWd39JelHf6LhxZ2o,43,0.682,0.481,3.83045,0.413,0.939,0.149,-9.863,0.0278,109.001,0.053
Movie,Oliver Wallace,The Boatswain's Song - Demo Recording,78mxCo830QRTFaLDRSYcea,23,0.979,0.7,3.1128833333333334,0.326,0.636,0.748,-14.325,0.0571,102.278,0.834
Rap,A Boogie Wit da Hoodie,Money Sprung (feat. Don Q),1QCWxlNQcpv6LO3gjd11AR,51,0.373,0.827,3.2627,0.556,4.23e-06,0.0719,-6.237,0.319,130.097,0.34
Folk,Matt and Kim,Good Ol' Fashion Nightmare,0ABcouSb4Fk8XbbEH1i0Ek,45,0.000498,0.643,3.49445,0.962,0.0574,0.164,-5.085,0.0367,102.47,0.82
Anime,SID,Shiroi blouse kawaii hito,5HxKBt8jRz5RjNGaU6VGSD,13,0.661,0.754,4.148216666666666,0.604,0.0,0.116,-7.566,0.0313,135.013,0.66
Anime,Ho - Kago Tea Time,U & I,1O7xyenXU4jNMD8bZWQneQ,25,0.102,0.523,4.596,0.941,0.0,0.257,-1.758,0.0414,104.957,0.774
Movie,Lea Salonga,Salamat Salamat Musika,2As7I7LdFjWSupvAP8b1iX,23,0.713,0.643,3.292666666666667,0.671,0.000212,0.339,-8.08,0.46,110.914,0.88
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: ""Hör’ Wotan, der Harrenden Wort!""",7GBCr23CKL0VmDjRrjHDnQ,9,0.948,0.51,2.425116666666667,0.131,4.54e-05,0.629,-21.135,0.0681,49.94,0.336
Electronic,Nightmares On Wax,Tell My Vision,3xOmjtFILgiDWzJ7PvYgw3,35,0.178,0.81,4.24045,0.326,0.000772,0.113,-14.051,0.32,176.027,0.249
World,Djelimady Tounkara,Fanta Bourama,7ki8ykNUE6XPyOVvGE6Dse,36,0.638,0.599,5.799783333333333,0.582,0.116,0.158,-10.39,0.0277,108.928,0.635
Anime,SEKAI NO OWARI,Yozakura,1fdJjplDSc6VJPAqYJEk1m,22,0.79,0.641,3.8349333333333337,0.328,1.53e-05,0.127,-10.778,0.0266,109.499,0.338
Opera,Anna Netrebko,Angels Pass Away,1G1r4JqTWzAR67ejYl9nMN,15,0.877,0.2,4.374,0.413,0.000193,0.0834,-7.813,0.0321,144.109,0.144
Soul,The Undercover Dream Lovers,Feelin' Left Out,1EWwdSiZ96MuOm6Jl77w7Y,40,0.0381,0.636,3.5093666666666667,0.497,0.526,0.0777,-8.415,0.0503,172.003,0.646
Country,Chris Young,Center Of My World,0gXnF7A7MMeQRcu7IeyJ0q,43,0.192,0.668,3.56645,0.806,8.52e-06,0.062,-3.405,0.0293,112.997,0.73
Comedy,Robin Williams,Religion And Marriage - Explicit Audio,3clO1AwPhfEXLQFng7siYb,35,0.872,0.654,6.77445,0.926,0.0,0.942,-7.772,0.936,108.16,0.268
Comedy,Pablo Francisco,Women's Self-Defense Courses,64sUywgXyVucRsvGpP8KVF,25,0.776,0.49,2.4722166666666667,0.581,0.0,0.834,-18.488,0.856,110.537,0.13
Alternative,Phosphorescent,Song for Zula,6h4V0fuWElsTFaPg2tQIoL,52,0.729,0.492,6.17,0.626,0.533,0.0509,-8.26,0.0349,86.016,0.524
Country,George Strait,Carrying Your Love With Me - Edit,4r1HejiaP4Upb4S5ebbEKB,43,0.318,0.634,3.128,0.48,0.0,0.155,-9.704,0.0278,138.227,0.347
Anime,Yumi Arai,天気雨,4E2JY90e42g47nq4NUguri,27,0.0125,0.602,3.096,0.799,0.104,0.0881,-8.656,0.0284,117.001,0.925
Classical,Pinchas Zukerman,Liebeslied,3vIpMOFz74AbVDkRVtC671,32,0.976,0.292,4.238883333333333,0.129,0.83,0.138,-21.86,0.0447,122.505,0.0616
Dance,Michelle Branch,Breathe,635mzxhITS1xY3AVSLKgyD,53,0.0279,0.644,3.52955,0.753,0.00227,0.108,-4.296,0.0391,117.148,0.209
Opera,Alessandro Scarlatti,"San Casimiro, re di Polonia: Al serto le rose (Duetto)",0QNVevtd5BHIPWjJZXjfKL,14,0.917,0.374,2.9673333333333334,0.0794,1.75e-05,0.203,-24.964,0.0534,94.655,0.536
Anime,Nobuo Uematsu,Ukulele de Chocobo,11ZojCPivKMamqwcO5hN95,27,0.94,0.516,2.376216666666666,0.423,0.937,0.103,-16.653,0.0845,179.92,0.78
Dance,Rick Springfield,Don't Talk to Strangers,1syhTK7LlvpeWdZNsZARP0,51,0.291,0.8,3.006,0.712,0.0,0.145,-9.472,0.0419,123.211,0.667
Reggaeton,Caramelos De Cianuro,Las Estrellas - Live From Paris,5VZiEwEOgWbVw9beVB2Dr8,25,0.0182,0.52,3.3407333333333336,0.654,0.0,0.77,-8.851,0.0418,108.988,0.449
Dance,Deerhunter,Plains,6SJap2Qv2eYep3Z9MEBUvI,54,0.188,0.669,2.217983333333333,0.836,0.295,0.12,-5.513,0.136,115.052,0.81
R&B,Blood Orange,Vulture Baby,0wlXb1TAj96igP2GJdqa3b,49,0.747,0.531,1.2413,0.258,0.495,0.347,-19.575,0.0304,73.708,0.512
R&B,Amir Obe,CIGARETTES,3TfTZ3fGLYtR1azsY8iEp4,60,0.0423,0.664,3.1666666666666665,0.38,0.000537,0.122,-8.297,0.0625,144.045,0.236
Electronic,Digitalism,Miami Showdown,7JIa42NScxNLiuLIDAdV5r,48,0.00712,0.511,3.4588833333333335,0.851,0.852,0.0862,-6.639,0.0419,94.962,0.143
Classical,Carl Philipp Emanuel Bach,"Bach, CPE: Flute Concerto in A Minor, Wq 166, H. 430: I. Allegro assai",5hlFW1Eer3qcjbgf6nMFDb,30,0.945,0.549,8.285533333333333,0.225,0.894,0.0602,-20.591,0.0455,86.558,0.572
Indie,The Palms,All4you,7pp7ofOZGtELMkn74jLDze,54,0.0074,0.666,3.674366666666667,0.573,0.000233,0.116,-8.369,0.0361,96.982,0.438
Alternative,Skillet,Sick of It,4EYpOdL69yWuIRc49AyeZa,52,0.00389,0.629,3.1726666666666667,0.933,0.0,0.114,-3.051,0.0693,127.0,0.589
Electronic,Alison Wonderland,Lies,4vyqPUWo02sBioaar8leyu,37,0.000694,0.688,3.4945,0.645,0.902,0.243,-6.101,0.0465,155.962,0.383
Ska,Authority Zero,Rights This Way,7jXvFScBpF9wjtHd3lXrM6,24,3.1e-05,0.465,2.38195,0.984,0.000243,0.104,-3.107,0.176,190.114,0.452
Classical,London Philharmonic Orchestra,"Peer Gynt Suite No. 1, Op. 46: Morning Mood",4mdiWSfpnMKmR7aBo8nLmS,39,0.977,0.178,3.744666666666667,0.113,0.881,0.109,-15.157,0.0396,132.031,0.0348
Alternative,Deftones,Minerva,1gzWd0ILFaCoHUfQSkCIvl,54,0.000152,0.349,4.296883333333334,0.934,0.623,0.281,-5.518,0.0644,124.055,0.0788
Movie,Paige O'Hara,I'm Gonna Wash That Man Right Outa My Hair,2AmIhXC1vFMNZtsUZWJUDw,26,0.788,0.524,2.3571166666666667,0.375,0.00985,0.116,-11.028,0.0656,156.967,0.551
Country,Mike Ryan,One Way,7b6S83HsceeUVpu28mWyF5,37,0.11,0.556,3.3624666666666667,0.691,0.0,0.243,-5.019,0.0307,144.057,0.464
